#L, tiempo consenso, desv
1.000000e+02 1.342096e+03 1.267986e+03
4.000000e+02 1.539701e+04 1.193039e+04
9.000000e+02 5.256241e+04 3.617077e+04
1.600000e+03 1.444121e+05 1.066006e+05
